Date,Hop Number,IP Address,AS Number,Latency 1,Latency 2,Latency 3,URL
11-25-23,4,96.110.215.125,7922,24.257,24.212,24.167,github.com
11-25-23,5,162.151.152.210,7922,24.099,24.249,23.913,github.com
11-25-23,6,96.110.120.93,7922,23.900,19.511,19.364,github.com
11-25-23,7,162.151.65.5,7922,21.732,46.110,46.028,github.com
11-25-23,8,96.110.42.161,7922,45.976,93.594,93.549,github.com
11-25-23,9,96.110.38.142,7922,92.614,93.539,92.563,github.com
11-25-23,10,96.110.32.101,7922,97.413,100.441,100.326,github.com
11-25-23,11,68.86.84.145,7922,107.762,107.736,107.290,github.com
11-25-23,12,96.110.32.134,7922,105.268,105.224,100.995,github.com
11-25-23,13,50.248.119.26,7922,115.317,115.288,105.579,github.com
11-25-23,14,98.124.190.162,3257,94.805,96.426,96.381,github.com
11-25-23,1,172.25.192.1,NA,1.385,1.230,1.156,github.com
11-25-23,2,10.0.0.1,NA,8.844,8.794,8.744,github.com
11-25-23,3,96.120.62.169,7922,26.198,19.976,26.105,github.com
11-25-23,4,96.110.215.125,7922,26.539,26.013,26.444,github.com
11-25-23,5,162.151.152.210,7922,25.315,25.245,25.187,github.com
11-25-23,6,96.110.120.93,7922,24.902,20.261,20.173,github.com
11-25-23,7,162.151.65.5,7922,20.123,15.330,22.230,github.com
11-25-23,8,96.110.42.165,7922,22.132,21.028,26.270,github.com
11-25-23,9,96.110.38.130,7922,20.967,20.917,20.868,github.com
11-25-23,10,96.110.32.101,7922,26.072,26.026,30.801,github.com
11-25-23,11,68.86.84.149,7922,30.755,30.707,33.866,github.com
11-25-23,12,96.110.32.126,7922,33.745,33.678,27.390,github.com
11-25-23,13,50.248.119.26,7922,27.132,27.091,29.951,github.com
11-25-23,14,98.124.190.162,3257,29.733,29.686,26.552,github.com
11-25-23,1,172.25.192.1,NA,1.116,1.085,1.072,google.com
11-25-23,2,10.0.0.1,NA,15.191,15.176,15.162,google.com
11-25-23,3,96.120.62.169,7922,28.648,25.543,25.529,google.com
11-25-23,4,96.110.215.125,7922,35.196,35.183,35.170,google.com
11-25-23,5,162.151.152.210,7922,35.157,35.144,35.131,google.com
11-25-23,6,96.110.120.93,7922,35.116,23.757,23.728,google.com
11-25-23,7,162.151.65.5,7922,23.691,20.239,27.880,google.com
11-25-23,8,96.110.42.173,7922,27.858,17.545,24.379,google.com
11-25-23,9,96.110.38.130,7922,24.323,24.309,24.293,google.com
11-25-23,10,96.110.39.149,7922,26.865,26.851,26.837,google.com
11-25-23,11,68.86.84.145,7922,36.967,36.954,36.939,google.com
11-25-23,12,96.110.32.186,7922,36.889,36.815,25.045,google.com
11-25-23,13,96.87.10.106,7922,33.643,31.472,33.633,google.com
11-25-23,14,108.170.246.2,15169,36.408,,,google.com
11-25-23,15,108.170.246.33,15169,36.424,33.641,,google.com
11-25-23,16,108.170.246.66,15169,36.343,36.877,36.813,google.com
11-25-23,17,142.251.49.187,15169,26.115,36.770,36.751,google.com
11-25-23,18,142.251.65.240,15169,36.731,36.711,48.106,google.com
11-25-23,19,142.251.60.237,15169,37.631,35.586,37.585,google.com
11-25-23,20,142.250.65.196,15169,37.472,30.811,35.527,google.com
11-25-23,1,172.25.192.1,NA,0.914,0.879,0.860,google.com
11-25-23,2,10.0.0.1,NA,16.446,16.427,16.411,google.com
11-25-23,3,96.120.62.169,7922,36.656,36.638,36.618,google.com
11-25-23,4,96.110.215.125,7922,36.601,36.584,36.567,google.com
11-25-23,5,162.151.152.210,7922,36.550,36.552,36.880,google.com
11-25-23,6,96.110.120.93,7922,36.871,33.381,33.346,google.com
11-25-23,7,162.151.65.5,7922,33.378,17.736,22.453,google.com
11-25-23,8,96.110.42.173,7922,22.438,20.876,26.578,google.com
11-25-23,9,96.110.38.138,7922,26.564,26.548,26.534,google.com
11-25-23,10,96.110.39.165,7922,31.265,31.253,31.239,google.com
11-25-23,11,68.86.84.149,7922,34.221,34.207,34.193,google.com
11-25-23,12,96.110.32.186,7922,34.167,34.142,30.889,google.com
11-25-23,13,50.248.119.106,7922,30.864,36.722,26.602,google.com
11-25-23,14,108.170.246.67,15169,34.316,,,google.com
11-25-23,15,108.170.246.33,15169,34.110,31.187,,google.com
11-25-23,16,142.251.227.79,15169,31.134,58.948,58.924,google.com
11-25-23,17,142.251.69.58,15169,58.930,58.888,,google.com
11-25-23,18,142.251.227.121,15169,58.838,58.805,42.587,google.com
11-25-23,19,142.251.68.254,15169,45.194,49.761,44.982,google.com
11-25-23,20,108.170.248.1,15169,44.986,49.703,44.958,google.com
11-25-23,21,142.251.60.237,15169,42.525,49.662,58.863,google.com
11-25-23,1,172.25.192.1,NA,0.842,0.769,0.743,google.com
11-25-23,2,10.0.0.1,NA,9.866,9.841,9.818,google.com
11-25-23,3,96.120.62.169,7922,19.922,19.892,22.808,google.com
11-25-23,4,96.110.215.125,7922,25.453,25.433,25.414,google.com
11-25-23,5,162.151.152.210,7922,25.394,25.375,25.355,google.com
11-25-23,6,96.110.120.93,7922,25.342,21.144,21.114,google.com
11-25-23,7,162.151.65.5,7922,21.089,26.639,33.858,google.com
11-25-23,8,96.110.42.165,7922,33.842,22.953,15.550,google.com
11-25-23,9,96.110.38.130,7922,22.902,22.884,22.869,google.com
11-25-23,10,96.110.39.149,7922,28.309,28.291,28.277,google.com
11-25-23,11,68.86.84.153,7922,33.225,33.209,33.192,google.com
11-25-23,12,96.110.37.130,7922,29.458,33.419,37.534,google.com
11-25-23,13,50.208.232.70,7922,37.506,26.261,48.136,google.com
11-25-23,14,108.170.246.66,15169,48.662,,,google.com
11-25-23,15,142.251.70.112,15169,48.598,35.728,35.684,google.com
11-25-23,16,108.170.233.158,15169,35.669,36.018,36.266,google.com
11-25-23,17,209.85.254.138,15169,51.176,51.143,51.123,google.com
11-25-23,18,142.251.69.194,15169,51.101,51.083,51.063,google.com
11-25-23,19,142.251.60.239,15169,94.235,94.203,94.152,google.com
11-25-23,20,142.250.65.196,15169,93.933,93.891,100.372,google.com
11-25-23,1,172.25.192.1,NA,0.781,0.745,0.732,google.com
11-25-23,2,10.0.0.1,NA,9.073,9.058,9.044,google.com
11-25-23,3,96.120.62.169,7922,26.943,26.930,27.020,google.com
11-25-23,4,96.110.215.125,7922,26.901,26.907,26.977,google.com
11-25-23,5,162.151.152.210,7922,23.783,23.769,23.755,google.com
11-25-23,6,96.110.120.93,7922,26.938,23.095,23.068,google.com
11-25-23,7,162.151.65.5,7922,21.719,26.889,17.222,google.com
11-25-23,8,96.110.42.173,7922,23.898,30.164,30.140,google.com
11-25-23,9,96.110.38.142,7922,30.118,30.104,31.908,google.com
11-25-23,10,96.110.39.145,7922,35.021,35.054,35.039,google.com
11-25-23,11,68.86.84.153,7922,50.401,50.388,50.374,google.com
11-25-23,12,96.110.32.190,7922,50.409,39.205,36.248,google.com
11-25-23,13,96.87.10.106,7922,47.456,47.396,26.037,google.com
11-25-23,14,108.170.246.49,15169,30.178,30.160,,google.com
11-25-23,15,142.251.77.64,15169,32.311,32.286,29.904,google.com
11-25-23,16,108.170.246.49,15169,32.256,32.255,32.240,google.com
11-25-23,17,216.239.48.95,15169,32.215,,,google.com
11-25-23,18,142.251.66.33,15169,32.174,32.160,32.155,google.com
11-25-23,19,142.251.60.239,15169,31.352,31.272,31.251,google.com
11-25-23,20,108.170.248.1,15169,40.133,40.221,40.054,google.com
11-25-23,1,172.25.192.1,NA,0.803,0.773,0.758,google.com
11-25-23,2,10.0.0.1,NA,6.689,6.674,6.658,google.com
11-25-23,3,96.120.62.169,7922,83.081,83.069,83.055,google.com
11-25-23,4,96.110.215.125,7922,83.041,83.028,83.014,google.com
11-25-23,5,162.151.152.210,7922,77.647,77.633,77.619,google.com
11-25-23,6,96.110.120.93,7922,82.274,78.965,78.915,google.com
11-25-23,7,162.151.65.5,7922,75.554,17.374,23.503,google.com
11-25-23,8,96.110.42.165,7922,23.471,29.640,29.617,google.com
11-25-23,9,96.110.38.130,7922,29.605,29.589,29.576,google.com
11-25-23,10,96.110.39.145,7922,38.081,38.066,38.052,google.com
11-25-23,11,68.86.84.145,7922,39.385,39.369,39.355,google.com
11-25-23,12,96.110.34.114,7922,39.325,38.160,36.258,google.com
11-25-23,13,50.248.119.106,7922,35.084,34.990,41.843,google.com
11-25-23,14,108.170.246.49,15169,41.703,41.786,,google.com
11-25-23,15,108.170.240.97,15169,41.714,34.257,34.216,google.com
11-25-23,16,108.170.240.98,15169,32.952,32.931,32.911,google.com
11-25-23,17,216.239.62.194,15169,34.135,34.091,,google.com
11-25-23,18,108.170.248.33,15169,34.063,34.037,32.786,google.com
11-25-23,19,142.251.69.67,15169,48.452,48.408,48.392,google.com
11-25-23,20,108.170.248.33,15169,48.383,48.368,65.278,google.com
11-25-23,1,172.25.192.1,NA,0.694,0.663,0.648,google.com
11-25-23,2,10.0.0.1,NA,5.404,5.389,5.375,google.com
11-25-23,3,96.120.62.169,7922,15.948,15.933,15.919,google.com
11-25-23,4,96.110.215.125,7922,15.905,15.915,15.878,google.com
11-25-23,5,162.151.152.210,7922,15.864,15.848,15.834,google.com
11-25-23,6,96.110.120.93,7922,15.864,19.230,19.190,google.com
11-25-23,7,162.151.65.5,7922,21.102,28.325,28.285,google.com
11-25-23,8,96.110.42.161,7922,28.264,21.474,21.442,google.com
11-25-23,9,96.110.38.134,7922,21.436,21.417,21.397,google.com
11-25-23,10,96.110.39.149,7922,25.102,25.083,25.065,google.com
11-25-23,11,68.86.84.145,7922,33.162,33.143,33.125,google.com
11-25-23,12,96.110.34.126,7922,28.145,34.327,31.496,google.com
11-25-23,13,50.242.148.206,7922,31.465,31.444,43.837,google.com
11-25-23,14,108.170.246.34,15169,47.400,,,google.com
11-25-23,15,108.170.246.33,15169,47.378,70.528,70.521,google.com
11-25-23,16,142.251.66.21,15169,70.495,153.490,29.644,google.com
11-25-23,17,142.251.49.157,15169,26.105,29.591,67.079,google.com
11-25-23,18,142.251.65.240,15169,67.069,67.054,67.019,google.com
11-25-23,19,209.85.255.26,15169,68.831,66.992,67.010,google.com
11-25-23,20,108.170.248.33,15169,66.959,66.948,66.934,google.com
11-25-23,1,172.25.192.1,NA,0.601,0.563,0.545,google.com
11-25-23,2,10.0.0.1,NA,16.458,16.444,16.431,google.com
11-25-23,3,96.120.62.169,7922,28.834,28.823,28.809,google.com
11-25-23,4,96.110.215.125,7922,30.068,28.782,28.771,google.com
11-25-23,5,162.151.152.210,7922,28.756,30.015,30.002,google.com
11-25-23,6,96.110.120.93,7922,29.989,26.898,26.867,google.com
11-25-23,7,162.151.65.5,7922,27.148,22.488,15.936,google.com
11-25-23,8,96.110.42.169,7922,22.443,25.089,25.040,google.com
11-25-23,9,96.110.38.134,7922,25.015,25.000,19.919,google.com
11-25-23,10,96.110.39.165,7922,30.605,30.637,30.623,google.com
11-25-23,11,68.86.84.153,7922,35.634,33.998,33.983,google.com
11-25-23,12,68.86.166.214,7922,33.965,32.836,30.688,google.com
11-25-23,13,71.25.197.130,7922,32.282,32.253,27.274,google.com
11-25-23,15,108.170.246.33,15169,31.053,35.998,,google.com
11-25-23,16,108.170.246.49,15169,35.971,35.950,42.795,google.com
11-25-23,17,142.251.49.19,15169,42.686,42.665,42.643,google.com
11-25-23,18,108.170.233.158,15169,42.626,71.810,43.879,google.com
11-25-23,19,142.251.65.99,15169,45.291,45.254,45.232,google.com
11-25-23,20,142.250.80.36,15169,45.556,45.538,45.515,google.com
11-25-23,1,172.25.192.1,NA,0.397,0.351,0.317,google.com
11-25-23,2,10.0.0.1,NA,17.085,17.051,17.017,google.com
11-25-23,3,96.120.62.169,7922,29.766,29.728,29.711,google.com
11-25-23,4,96.110.215.125,7922,29.688,29.673,29.658,google.com
11-25-23,5,162.151.152.210,7922,27.359,27.321,27.299,google.com
11-25-23,6,96.110.120.93,7922,29.536,25.585,25.410,google.com
11-25-23,7,162.151.65.5,7922,23.098,19.050,19.011,google.com
11-25-23,8,96.110.42.161,7922,18.991,,,google.com
11-25-23,9,96.110.38.142,7922,74.360,74.340,74.320,google.com
11-25-23,10,96.110.39.165,7922,81.123,81.108,81.090,google.com
11-25-23,11,68.86.84.157,7922,85.252,85.233,85.215,google.com
11-25-23,12,68.86.166.210,7922,85.190,85.172,77.714,google.com
11-25-23,13,50.248.116.190,7922,77.673,81.154,88.976,google.com
11-25-23,14,108.170.246.34,15169,92.419,95.062,,google.com
11-25-23,15,142.251.77.60,15169,95.005,38.216,37.932,google.com
11-25-23,16,108.170.246.34,15169,37.888,37.864,37.839,google.com
11-25-23,17,209.85.255.26,15169,37.801,38.023,,google.com
11-25-23,18,142.251.66.35,15169,38.010,37.985,37.945,google.com
11-25-23,19,142.251.69.67,15169,38.210,37.695,30.442,google.com
11-25-23,20,108.170.248.33,15169,30.375,26.401,30.701,google.com
11-25-23,1,172.25.192.1,NA,0.736,0.704,0.689,google.com
11-25-23,2,10.0.0.1,NA,9.493,9.477,9.464,google.com
11-25-23,3,96.120.62.169,7922,60.987,60.974,60.669,google.com
11-25-23,4,96.110.215.125,7922,60.650,60.636,60.620,google.com
11-25-23,5,162.151.152.210,7922,58.943,58.928,58.914,google.com
11-25-23,6,96.110.120.93,7922,60.561,57.664,57.637,google.com
11-25-23,7,162.151.65.5,7922,55.957,23.401,23.256,google.com
11-25-23,8,96.110.42.169,7922,23.241,18.895,23.692,google.com
11-25-23,9,96.110.38.142,7922,23.670,23.649,23.631,google.com
11-25-23,10,96.110.39.165,7922,29.607,29.290,29.338,google.com
11-25-23,11,68.86.84.157,7922,36.461,36.442,36.422,google.com
11-25-23,12,96.110.32.186,7922,34.847,31.764,29.110,google.com
11-25-23,13,50.248.119.106,7922,29.077,29.054,25.198,google.com
11-25-23,14,108.170.246.2,15169,28.018,,,google.com
11-25-23,15,209.85.252.18,15169,34.154,30.617,,google.com
11-25-23,16,142.251.66.33,15169,30.570,30.448,30.428,google.com
11-25-23,17,209.85.244.167,15169,30.411,,,google.com
11-25-23,18,108.170.248.97,15169,24.506,29.836,29.734,google.com
11-25-23,19,142.251.65.97,15169,29.967,29.933,31.223,google.com
11-25-23,20,108.170.248.97,15169,31.078,31.061,31.044,google.com
11-25-23,21,142.251.65.99,15169,31.102,31.010,31.070,google.com
11-25-23,1,172.25.192.1,NA,0.808,0.752,0.727,google.com
11-25-23,2,10.0.0.1,NA,8.335,8.309,8.285,google.com
11-25-23,3,96.120.62.169,7922,20.587,20.565,20.542,google.com
11-25-23,4,96.110.215.125,7922,20.520,20.497,20.479,google.com
11-25-23,5,162.151.152.210,7922,20.416,20.310,20.280,google.com
11-25-23,6,96.110.120.93,7922,20.331,22.270,22.227,google.com
11-25-23,7,162.151.65.5,7922,22.260,21.942,21.911,google.com
11-25-23,8,96.110.42.161,7922,21.896,19.407,24.019,google.com
11-25-23,9,96.110.38.134,7922,20.947,20.930,19.325,google.com
11-25-23,10,96.110.32.101,7922,23.951,23.823,33.282,google.com
11-25-23,11,68.86.84.157,7922,33.001,32.955,32.934,google.com
11-25-23,12,96.110.32.134,7922,33.113,33.092,29.797,google.com
11-25-23,13,96.87.10.106,7922,30.271,29.953,33.010,google.com
11-25-23,14,108.170.246.34,15169,32.927,,,google.com
11-25-23,15,216.239.48.95,15169,30.312,29.621,,google.com
11-25-23,16,108.170.246.67,15169,35.151,25.368,35.035,google.com
11-25-23,17,142.251.49.19,15169,28.824,34.995,35.033,google.com
11-25-23,18,142.251.65.240,15169,34.897,34.874,34.956,google.com
11-25-23,19,209.85.255.26,15169,37.881,40.213,40.192,google.com
11-25-23,20,142.250.80.36,15169,39.076,39.049,39.286,google.com
11-25-23,1,172.25.192.1,NA,0.680,0.635,0.664,google.com
11-25-23,2,10.0.0.1,NA,61.329,61.309,61.291,google.com
11-25-23,3,96.120.62.169,7922,129.440,129.420,129.400,google.com
11-25-23,4,96.110.215.125,7922,129.409,129.363,129.345,google.com
11-25-23,5,162.151.152.210,7922,129.327,129.281,129.257,google.com
11-25-23,6,96.110.120.93,7922,129.322,126.522,126.490,google.com
11-25-23,7,162.151.65.5,7922,126.589,23.651,23.606,google.com
11-25-23,8,96.110.42.165,7922,19.227,23.008,22.983,google.com
11-25-23,9,96.110.38.142,7922,20.986,22.953,20.958,google.com
11-25-23,10,96.110.39.165,7922,27.836,27.818,27.778,google.com
11-25-23,11,68.86.84.149,7922,34.206,34.192,34.178,google.com
11-25-23,12,68.86.166.214,7922,34.161,30.793,27.787,google.com
11-25-23,13,50.208.232.70,7922,27.847,27.832,33.791,google.com
11-25-23,15,108.170.246.33,15169,30.487,35.239,,google.com
11-25-23,16,108.170.246.67,15169,26.638,33.575,33.569,google.com
11-25-23,17,72.14.236.229,15169,33.559,35.160,33.530,google.com
11-25-23,18,108.170.225.156,15169,33.515,33.489,33.475,google.com
11-25-23,19,142.251.65.99,15169,33.461,23.892,31.981,google.com
11-25-23,20,108.170.248.97,15169,32.047,32.019,38.283,google.com
11-25-23,21,142.251.65.97,15169,38.061,38.021,37.990,google.com
11-25-23,22,142.250.80.36,15169,37.960,38.183,37.927,google.com
11-25-23,1,172.25.192.1,NA,0.581,0.550,0.536,google.com
11-25-23,2,10.0.0.1,NA,8.681,8.665,8.650,google.com
11-25-23,3,96.120.62.169,7922,17.496,22.849,22.834,google.com
11-25-23,4,96.110.215.125,7922,23.811,23.777,23.758,google.com
11-25-23,5,162.151.152.210,7922,22.750,22.736,22.722,google.com
11-25-23,6,96.110.120.93,7922,23.701,19.350,19.309,google.com
11-25-23,7,162.151.65.5,7922,19.282,17.156,24.410,google.com
11-25-23,8,96.110.42.169,7922,24.397,26.563,26.533,google.com
11-25-23,9,96.110.38.142,7922,16.689,26.438,26.421,google.com
11-25-23,10,96.110.39.149,7922,27.108,27.091,27.069,google.com
11-25-23,11,68.86.84.153,7922,33.440,32.988,,google.com
11-25-23,12,96.110.32.122,7922,29.746,29.730,37.466,google.com
11-25-23,13,50.248.116.190,7922,37.446,27.363,50.778,google.com
11-25-23,14,108.170.246.67,15169,50.820,,,google.com
11-25-23,15,108.170.240.97,15169,50.969,50.957,50.739,google.com
11-25-23,16,108.170.240.98,15169,50.768,36.043,35.968,google.com
11-25-23,17,142.251.49.77,15169,35.972,35.981,35.934,google.com
11-25-23,18,209.85.143.157,15169,35.904,35.929,35.862,google.com
11-25-23,19,142.251.69.166,15169,50.907,31.231,49.707,google.com
11-25-23,20,142.250.65.196,15169,49.676,49.876,49.621,google.com
11-25-23,1,172.25.192.1,NA,0.615,0.651,0.557,google.com
11-25-23,2,10.0.0.1,NA,18.095,18.075,18.059,google.com
11-25-23,3,96.120.62.169,7922,32.173,33.509,33.491,google.com
11-25-23,4,96.110.215.125,7922,33.474,33.457,33.441,google.com
11-25-23,5,162.151.152.210,7922,32.063,32.036,32.006,google.com
11-25-23,6,96.110.120.93,7922,33.352,30.117,30.072,google.com
11-25-23,7,162.151.65.5,7922,30.022,15.538,15.499,google.com
11-25-23,8,96.110.42.165,7922,15.466,20.835,20.791,google.com
11-25-23,9,96.110.38.138,7922,20.476,20.425,20.385,google.com
11-25-23,10,96.110.39.165,7922,24.703,24.668,24.617,google.com
11-25-23,11,68.86.84.149,7922,31.153,31.115,31.078,google.com
11-25-23,12,68.86.166.210,7922,31.195,30.999,29.949,google.com
11-25-23,13,66.208.216.218,7922,32.031,29.858,31.814,google.com
11-25-23,14,108.170.240.98,15169,31.815,31.932,,google.com
11-25-23,15,108.170.246.33,15169,31.872,62.121,60.769,google.com
11-25-23,16,108.170.225.156,15169,61.499,63.455,61.045,google.com
11-25-23,17,142.251.69.67,15169,61.031,60.656,,google.com
11-25-23,18,108.170.248.97,15169,61.413,61.392,61.385,google.com
11-25-23,19,108.170.227.149,15169,40.648,40.671,70.954,google.com
11-25-23,20,142.250.80.36,15169,40.627,40.606,30.333,google.com
11-25-23,1,172.25.192.1,NA,0.806,0.731,0.691,google.com
11-25-23,2,10.0.0.1,NA,9.156,9.121,9.086,google.com
11-25-23,3,96.120.62.169,7922,31.249,31.212,30.413,google.com
11-25-23,4,96.110.215.125,7922,30.358,30.289,30.281,google.com
11-25-23,5,162.151.152.210,7922,30.213,30.179,30.143,google.com
11-25-23,6,96.110.120.93,7922,29.853,20.364,20.297,google.com
11-25-23,7,162.151.65.5,7922,31.779,55.289,55.209,google.com
11-25-23,8,96.110.42.169,7922,55.154,22.839,22.763,google.com
11-25-23,9,96.110.38.138,7922,22.651,22.616,22.585,google.com
11-25-23,10,96.110.39.149,7922,33.820,33.509,31.530,google.com
11-25-23,11,68.86.84.149,7922,33.342,38.290,38.258,google.com
11-25-23,12,68.86.166.218,7922,38.222,38.190,32.433,google.com
11-25-23,13,23.30.206.194,7922,32.364,32.313,30.039,google.com
11-25-23,14,108.170.246.3,15169,31.968,,,google.com
11-25-23,15,108.170.240.97,15169,31.873,32.228,42.561,google.com
11-25-23,16,209.85.143.157,15169,42.532,42.627,42.443,google.com
11-25-23,17,209.85.254.138,15169,42.409,42.505,,google.com
11-25-23,18,108.170.248.65,15169,42.452,42.021,41.957,google.com
11-25-23,19,209.85.254.128,15169,65.000,64.964,31.335,google.com
11-25-23,20,108.170.248.1,15169,31.322,31.275,42.437,google.com
11-25-23,1,172.25.192.1,NA,0.927,0.874,0.846,google.com
11-25-23,2,10.0.0.1,NA,10.023,10.002,9.973,google.com
11-25-23,3,96.120.62.169,7922,32.289,32.265,32.241,google.com
11-25-23,4,96.110.215.125,7922,32.218,32.196,32.198,google.com
11-25-23,5,162.151.152.210,7922,32.158,32.136,32.118,google.com
11-25-23,6,96.110.120.93,7922,32.108,19.172,19.141,google.com
11-25-23,7,162.151.65.5,7922,19.234,53.485,53.449,google.com
11-25-23,8,96.110.42.169,7922,53.432,60.379,60.353,google.com
11-25-23,9,96.110.38.142,7922,60.337,62.632,60.310,google.com
11-25-23,10,96.110.39.149,7922,85.599,77.787,64.304,google.com
11-25-23,11,68.86.84.145,7922,69.593,69.579,69.564,google.com
11-25-23,12,96.110.32.198,7922,77.841,92.561,89.704,google.com
11-25-23,13,50.208.232.70,7922,85.537,85.613,54.157,google.com
11-25-23,14,108.170.246.67,15169,54.095,,,google.com
11-25-23,15,142.251.64.102,15169,51.407,51.379,49.105,google.com
11-25-23,16,108.170.246.66,15169,49.266,49.256,39.195,google.com
11-25-23,17,142.251.69.166,15169,39.112,47.840,,google.com
11-25-23,18,142.251.227.79,15169,70.002,69.982,70.047,google.com
11-25-23,19,142.251.60.239,15169,70.034,69.947,69.934,google.com
11-25-23,20,142.250.65.196,15169,65.894,65.879,69.965,google.com
11-25-23,1,172.25.192.1,NA,0.933,0.885,0.860,google.com
11-25-23,2,10.0.0.1,NA,8.816,8.794,8.774,google.com
11-25-23,3,96.120.62.169,7922,37.841,37.821,37.803,google.com
11-25-23,4,96.110.215.125,7922,37.785,37.765,37.745,google.com
11-25-23,5,162.151.152.210,7922,37.727,37.852,37.832,google.com
11-25-23,6,96.110.120.93,7922,37.673,33.685,33.657,google.com
11-25-23,7,162.151.65.5,7922,33.665,19.959,15.421,google.com
11-25-23,8,96.110.42.169,7922,21.659,23.976,18.964,google.com
11-25-23,9,96.110.38.138,7922,23.973,23.960,23.948,google.com
11-25-23,10,96.110.39.145,7922,28.133,28.115,28.029,google.com
11-25-23,11,68.86.84.145,7922,34.286,34.272,34.258,google.com
11-25-23,12,96.110.37.134,7922,30.848,34.219,27.532,google.com
11-25-23,13,96.87.9.174,7922,30.928,27.485,25.316,google.com
11-25-23,14,108.170.246.66,15169,29.032,,,google.com
11-25-23,15,108.170.246.33,15169,28.994,27.591,27.552,google.com
11-25-23,16,108.170.246.67,15169,37.748,29.291,27.508,google.com
11-25-23,17,216.239.35.162,15169,27.493,50.452,50.657,google.com
11-25-23,18,142.251.227.121,15169,52.689,50.600,50.578,google.com
11-25-23,19,142.251.60.239,15169,37.434,39.869,39.947,google.com
11-25-23,20,108.170.248.1,15169,39.929,37.358,39.808,google.com
11-25-23,1,172.25.192.1,NA,0.681,0.651,0.637,google.com
11-25-23,2,10.0.0.1,NA,13.874,16.358,13.843,google.com
11-25-23,3,96.120.62.169,7922,16.409,20.610,20.596,google.com
11-25-23,4,96.110.215.125,7922,22.868,22.853,22.840,google.com
11-25-23,5,162.151.152.210,7922,24.722,24.708,22.798,google.com
11-25-23,6,96.110.120.93,7922,24.646,18.894,20.729,google.com
11-25-23,7,162.151.65.5,7922,21.620,37.086,37.039,google.com
11-25-23,8,96.110.42.173,7922,26.436,26.399,26.378,google.com
11-25-23,9,96.110.38.134,7922,26.387,26.370,26.341,google.com
11-25-23,10,96.110.39.145,7922,31.377,29.562,29.543,google.com
11-25-23,11,68.86.84.157,7922,38.745,38.727,38.708,google.com
11-25-23,12,96.110.37.134,7922,34.621,34.598,37.370,google.com
11-25-23,13,50.248.119.106,7922,33.281,57.169,60.394,google.com
11-25-23,14,108.170.246.34,15169,60.365,60.357,,google.com
11-25-23,15,142.251.70.112,15169,57.086,54.887,54.835,google.com
11-25-23,16,142.251.227.79,15169,52.860,36.746,,google.com
11-25-23,17,72.14.233.183,15169,34.403,36.686,,google.com
11-25-23,18,142.251.66.33,15169,36.661,34.347,35.334,google.com
11-25-23,19,108.170.226.122,15169,42.691,35.624,35.309,google.com
11-25-23,20,142.250.65.196,15169,35.220,35.131,35.261,google.com
11-25-23,1,172.25.192.1,NA,0.598,0.565,0.549,google.com
11-25-23,2,10.0.0.1,NA,9.783,9.767,9.752,google.com
11-25-23,3,96.120.62.169,7922,24.973,24.958,24.944,google.com
11-25-23,4,96.110.215.125,7922,24.931,24.916,24.903,google.com
11-25-23,5,162.151.152.210,7922,24.889,22.865,24.861,google.com
11-25-23,6,96.110.120.93,7922,24.932,37.742,37.689,google.com
11-25-23,7,162.151.65.5,7922,142.716,57.113,57.086,google.com
11-25-23,8,96.110.42.161,7922,57.071,57.033,58.437,google.com
11-25-23,9,96.110.38.134,7922,58.421,67.793,67.760,google.com
11-25-23,10,96.110.32.101,7922,71.660,71.548,71.526,google.com
11-25-23,11,68.86.84.145,7922,79.000,78.983,78.964,google.com
11-25-23,12,96.110.32.186,7922,77.211,77.187,73.183,google.com
11-25-23,13,66.208.216.218,7922,74.853,73.033,71.935,google.com
11-25-23,15,108.170.246.33,15169,49.802,51.715,51.737,google.com
11-25-23,16,142.251.66.33,15169,51.638,51.368,52.787,google.com
11-25-23,17,142.251.68.254,15169,61.740,61.723,31.892,google.com
11-25-23,18,108.170.248.65,15169,31.879,26.593,31.858,google.com
11-25-23,19,142.251.69.166,15169,32.151,45.246,45.224,google.com
11-25-23,20,108.170.248.65,15169,31.112,31.097,28.950,google.com
11-25-23,1,172.25.192.1,NA,0.938,0.889,0.865,google.com
11-25-23,2,10.0.0.1,NA,10.841,10.818,10.800,google.com
11-25-23,3,96.120.62.169,7922,13.937,21.508,21.488,google.com
11-25-23,4,96.110.215.125,7922,26.893,26.872,26.847,google.com
11-25-23,5,162.151.152.210,7922,21.403,21.383,21.361,google.com
11-25-23,6,96.110.120.93,7922,26.778,22.751,22.721,google.com
11-25-23,7,162.151.65.5,7922,18.851,35.792,35.762,google.com
11-25-23,8,96.110.42.161,7922,35.746,20.411,20.387,google.com
11-25-23,9,96.110.38.142,7922,20.373,21.328,20.345,google.com
11-25-23,10,96.110.39.145,7922,26.210,26.352,26.183,google.com
11-25-23,11,68.86.84.153,7922,29.397,29.383,29.369,google.com
11-25-23,12,68.86.166.214,7922,29.351,29.341,30.360,google.com
11-25-23,13,50.208.232.70,7922,30.333,30.314,60.300,google.com
11-25-23,14,108.170.246.66,15169,60.280,,,google.com
11-25-23,15,142.251.67.234,15169,37.501,58.006,57.977,google.com
11-25-23,16,142.251.227.121,15169,59.664,57.948,57.934,google.com
